engine_load,fuel_blend_percentage,nanoparticle_type,nanoparticle_concentration,injection_pressure,engine_speed,BTE,CO_emissions,NOx_emissions,HC_emissions,CO2_emissions,smoke_opacity
25,27.06836043017311,CeO2,10.862291358903116,180,1000,25.541755732750474,3.426836395587367,433.16939284284246,183.70893570772668,953.4072298081763,15.074832502857326
100,37.04914370595142,CeO2,39.768245848039896,180,2000,25.42961011209296,3.330377973252213,395.0149227272429,183.76743320550898,948.6055093917532,40.76966655908596
50,56.892140584471626,TiO2,75.48610463192912,240,1500,26.59623685288727,3.3426965239860307,463.07908191253017,192.10655323625608,935.0387712040673,30.419101678740425
50,88.17089696385847,CeO2,66.16393573751874,200,2500,29.33195779973564,2.716666698101373,511.40970546283216,173.96230005496875,871.9956471969172,27.747119683934088
50,94.19055872604201,ZnO,31.511588203585813,200,1000,31.844948657768928,2.70268546984659,518.986787507039,148.48653871792598,839.3737939303439,24.2184636624672
25,73.9563248111268,ZnO,64.2486386954954,240,1000,28.412774302236436,2.9441331285433145,523.0619190488045,171.4871285803597,920.5474731482183,17.90809660151332
100,8.661976085469403,ZnO,68.26398360035424,240,1500,23.351673087960563,3.5273534809424176,351.6687930062547,200.37101364465286,1022.7739513746126,47.38998425318235
100,66.91541555348508,TiO2,57.031293054249915,180,1000,31.4188532214454,3.046412095725958,441.38761236753305,182.9745230969864,906.9488236682438,41.459548596946824
25,41.03037218726621,CeO2,56.92185776681402,240,1500,24.18811089159216,3.337769187038389,472.2349432700897,195.54494045178734,964.5589342820556,22.00917332309184
100,47.07009994910616,CeO2,43.277308575637534,240,1000,28.57906157824294,2.999683530170605,398.4811628275804,184.84900666352328,940.2508064503197,44.856592677246944
25,4.914839034517704,CeO2,21.10549273779131,180,1000,21.848011062977122,3.4793223084238116,409.1486999691632,207.3816156869985,1003.4767929848549,21.96066880861695
25,19.106213934635818,CeO2,44.693542004538216,240,2500,22.121509859805045,3.3921991528625117,413.3706314327326,202.76494315048905,975.2679073433112,22.6060767191208
25,79.05136075336478,ZnO,41.08008845321447,240,1500,29.4664153586745,2.875601447768946,509.18510036241304,170.55917350614286,882.1123665874107,17.733163820452745
50,45.395883304785976,TiO2,63.27753335884525,240,2000,25.380220815778767,3.27932902412337,454.7090958161009,187.41528944429407,960.3942419151272,29.14930204372742
100,30.166224163114887,ZnO,87.06341518899475,180,2500,27.6087434535377,3.9671801483872504,403.2808109400673,195.12284410606665,979.1308094040837,46.07646033383322
25,38.401907396495815,ZnO,43.78376483563465,240,1500,24.193330673991063,3.3809785729116544,452.8493002140212,188.1408936420781,966.1030603172702,21.42179776508274
100,85.43995133256801,TiO2,73.87617501097166,200,1000,29.689117557617518,2.9174342136909925,451.902297303183,171.9744544407444,889.8969004727259,41.2534332293793
50,74.8999017404957,TiO2,83.06473397468216,240,1500,27.525630766718955,3.36508355261073,495.31862130955034,181.97077983083645,918.4410861708806,26.371727463946385
25,27.231539718108277,ZnO,29.057636235771653,200,1500,23.287478196729055,2.9535141742550426,427.3111437566147,193.17985494945046,961.830991910408,18.270124731381646
75,11.750184021237331,CeO2,91.14851591917467,240,2500,23.47163419313265,3.950599809837965,383.69691555029124,212.0843203713538,1011.5228214246891,37.763792145719194
50,25.19982216440717,TiO2,16.340044436142453,180,1500,24.5945165442266,3.3704080928613447,414.94231875401124,192.043569320342,968.5368626968133,23.7846973065961
75,92.07564510547337,TiO2,91.15474049179218,200,1000,30.43726627437278,3.093787101554182,494.2876661177989,167.1304141676765,890.1637724546325,38.023680531877986
100,58.15888378497554,ZnO,24.72696033662711,240,2000,32.10229241402138,2.9374932760849246,413.7946556659852,173.27436842623658,936.6083458244,35.35830589123036
100,53.34802087447829,CeO2,40.34526425508841,240,2000,30.932037879894278,3.335627704742206,410.4412640198307,185.5053433524286,905.5492824990939,41.55813061358851
50,59.63935996924615,TiO2,64.4711698151347,240,1000,25.96734778954643,3.2953427788892244,466.54374556467934,180.87457938127912,927.0629741963904,29.55074948991494
100,36.60282657465152,ZnO,91.51150291937427,240,2000,25.987755801133993,3.76454235801276,393.18202746276137,198.69072768005603,989.6166032383252,49.21514093844365
75,80.71070203195127,TiO2,33.01312965087117,180,2500,31.47994189523947,2.6827597214004113,473.3024767551424,168.86794540501043,881.7856568988047,30.243006630856048
25,52.32862493002498,CeO2,78.7216522119918,220,1500,24.756117464524063,3.592630369503426,478.25489954689573,185.79193391211294,928.1920934257545,19.745497547665817
25,11.674790276879554,ZnO,73.93922274167824,200,1500,18.201750166970985,3.64689252409304,413.03307422511284,206.53234091525061,1026.8840391760004,20.45992623644854
25,12.906512482906296,ZnO,24.37378859279504,240,2000,21.334215378910738,3.1982819094284913,401.78328909442206,189.6533705618338,967.484916928321,20.32786450388435
50,53.685914650261836,CeO2,53.15175501258952,180,2000,27.538609900035873,3.5949359612952008,450.68108157073874,189.2109987163546,910.0876618346202,26.543600151853827
100,93.65702180708392,ZnO,53.33545838598689,220,2000,33.41113598899423,2.99596708591178,466.87633221173877,170.09637731866775,878.8138486763129,39.47576102741535
75,30.835212167619876,CeO2,37.41506331909851,180,2500,25.154097588071288,3.762772528272298,389.67605333363775,196.74332180704502,950.0185065538428,34.595802617533096
100,86.95411688592183,ZnO,80.19291848822158,240,1500,31.532436063989703,3.0274925380113236,459.6222651758878,173.42177195206943,898.9032255727361,46.048601327215316
100,76.40955865788793,CeO2,93.33404671357887,220,1500,30.55102198249549,3.4004029269249747,480.1879078214461,174.57850265662682,912.540594081277,40.825699975942904
100,24.781244290690687,TiO2,74.49152127425351,200,1000,28.549020639003786,3.872810125812293,381.44575397664926,200.08811467962306,1008.7167537665707,45.02159783408897
25,3.6340748316242455,TiO2,97.56592597205332,200,1000,19.69830544137082,3.8822302340752186,413.6553482518899,213.27127651999325,1035.420778223211,28.65967718943286
75,10.184726514238275,TiO2,14.54216239734511,180,2500,23.754479857300595,3.1496637944170813,369.7254786289285,193.76975630701108,982.6947031607145,34.51560236018321
75,72.84939338474402,ZnO,13.350041658045567,200,1500,32.571033346675584,2.9210813712272405,455.98006592656895,164.3055930603576,883.2330835025209,29.94159072096247
100,19.96697380406467,CeO2,90.44728097439221,200,1500,25.767432403963006,3.8094473241523223,383.2297646116385,205.93669692729796,1028.8186209723924,51.65095587232425
25,37.12709205053938,CeO2,90.80203327269422,220,1000,22.34132933310776,3.648186276468824,464.6358600812411,204.93781157249788,995.5923852033826,25.11620984640812
25,50.16991660064248,TiO2,19.640870657909414,200,1000,25.893508695077895,3.096662640707887,478.6893271037017,179.0430992081948,909.5931780080632,14.146366699332464
75,72.54681684501628,TiO2,42.170144416203215,220,1500,29.969694405348555,2.8821642601495143,487.2517108746027,178.8823558081851,920.6849732206139,31.87167188902943
25,11.323122325912538,TiO2,85.18551203015679,220,2500,21.22721749138328,3.6908782693486,441.26301284729175,207.74923166888442,1005.3411612406375,28.63077580404786
25,40.636640527746145,CeO2,21.568660975148127,220,2000,23.6248644628816,3.3395174282821025,416.51602218693307,185.83544701448437,934.1302086657597,17.920052723306014
25,48.50729091426954,TiO2,34.068526534828635,200,2500,24.227767026014703,2.5654125440417843,456.95148451252595,181.40651469086487,946.3679628407064,19.845663858047818
50,54.08270639715397,ZnO,71.28964331721578,180,1500,26.225309277672853,2.974582920885463,457.03944577886136,189.70974807031573,944.3923189867162,32.53547235609284
100,81.83606413952167,TiO2,98.37091490301981,180,2000,30.335991457333808,2.803449706896947,485.64038316634105,182.9401948358554,925.3112616234533,50.59776912780955
75,17.16781950432169,TiO2,81.7424956063353,200,2500,24.849143183596283,3.334051832569498,386.25280097346024,213.42994495504877,1008.5187785912942,37.34499897127852
75,80.78314518266222,CeO2,79.95858605329487,220,2500,29.200698579776574,3.0633918764304444,481.92596682449783,173.80360632602594,907.8461607396889,36.232916557866915
50,69.28784276966522,ZnO,40.839639732202315,200,1500,31.01944761499022,3.123385709414529,471.38133656401294,173.48241923189028,879.8737754463607,25.929245504016414
100,55.58708141989593,CeO2,69.52087645043268,240,1000,29.016498345401104,3.3967118420374116,421.0123555787666,190.7411542113054,920.8838510958082,44.54002680898718
75,69.95278704025719,ZnO,20.177946003774522,180,2500,30.473241132923867,2.657639226818953,450.7595783957021,178.50666660487514,876.3577878147721,32.733957700278
25,41.20177389516564,ZnO,99.30403298651493,220,2500,23.73512296069023,3.2420757932913298,477.3034450392819,199.66667979445967,958.6426959105075,27.561552696746098
75,13.839758596812457,TiO2,53.25258859785912,200,1000,23.996019340599933,3.660896616469017,375.75742082084713,202.83044056257796,985.5377850124951,37.45849096609036
25,66.57652402653673,TiO2,67.49270814379406,220,2500,27.73749320305104,3.2742249901562364,498.7157396332969,179.6662170631801,910.991989217794,20.898450318067315
50,52.46723066856222,CeO2,88.85547088133083,240,2500,26.115191906967812,3.5354214942298947,460.5585259364443,181.60695872796052,951.9210128571874,27.98063181834552
25,63.93748005427755,CeO2,10.086846565920759,220,1000,26.920597685048683,2.627199519880571,481.267761044838,171.63450654062177,890.9972833624734,14.493437793433133
75,33.799878102849,CeO2,97.83841848366772,240,1500,23.80820518003944,3.8167681031956384,401.3382079272037,199.49195182429793,999.1106655003974,43.06232503396578
75,90.6866577339836,ZnO,42.32433809531738,180,1500,32.36349659416125,2.8408874636393264,471.4305151750611,157.50292357272923,855.6398577751185,30.288891195424938
75,58.736986857557696,CeO2,40.56316672562437,220,1500,29.72682703236017,2.9162049318678513,430.2477137765206,181.5701443567672,893.2566141658243,35.70681740422251
50,8.540248429087383,ZnO,23.055700248338848,200,2000,21.625544522543,3.404514084617004,385.9205811509683,199.95006620975195,990.2175090106928,24.416840940505296
50,44.980399070442864,ZnO,87.2365969255187,220,1500,24.872177130702763,3.3081514937010406,436.93669873331066,199.3079901366539,972.4091261384119,32.54577847854848
100,75.63560547436343,ZnO,88.37555822805164,220,2000,31.761730916388593,3.0230190063964875,469.52523472958615,179.70190057640644,911.2458817939773,45.61331770339796
75,79.41345617322723,ZnO,11.799009905040123,240,2000,30.604011938362852,2.9842028787152635,463.82008378806063,156.61725429078507,843.0053545326,28.13684096972635
25,49.45970527637588,ZnO,15.01526987859847,240,2000,25.035206761887775,3.184652014543698,447.7401145938535,179.0896896674356,901.8291218819585,10.418981684245182
50,89.4747570831301,TiO2,92.65074945703034,200,1000,29.442880949522674,2.846782838809998,527.1051149781644,164.17310401557313,878.5591259701238,30.01148017028818
75,26.766843719429755,ZnO,21.05813190496614,180,2000,27.320848204643266,3.2472528137403205,377.1001716919073,194.70418831749097,973.2165450997231,33.14137935830392
75,41.05986972382666,ZnO,65.8834717570263,180,2000,27.456903991275723,3.539063706654022,421.46974546415476,199.5579015109815,953.378584046614,38.544203758616575
50,89.859691056897,TiO2,65.76854051514843,240,1000,31.486669894771914,2.525002764875367,509.3517007396339,166.78887688615933,879.0521617835558,27.61244058195647
100,89.62567164715789,TiO2,88.27573015977889,200,2500,31.203416084205895,3.1648999364164885,490.8347688784831,173.81755545463923,896.6411200644643,42.13164841134283
50,68.57127688246808,TiO2,61.53886948831106,220,2500,27.46678934041124,3.517610819418195,489.4943099264829,184.72649414560206,915.8084353389881,25.28285229530168
50,85.89805471222202,CeO2,49.06102701795659,200,2000,29.930166425464055,2.94935650350192,513.6098947149358,166.7841927654622,876.0441600876164,29.885146815954535
25,8.877326695623267,CeO2,97.6942704331941,200,1500,19.877342297068452,3.863016107252702,435.0576458807056,206.5745465908672,1005.1667342956625,26.790329562427534
25,86.49949762077763,ZnO,30.593392839907303,200,2500,28.51128728400869,2.48402822831112,526.2920992957032,169.90475684590774,843.885041006562,15.6998003021909
100,32.061990655022676,ZnO,33.6446215914865,180,1500,28.014129959888688,2.886929094034202,381.1030970299392,188.1557423723778,964.2801679457011,41.184261831413274
75,17.833151242821632,ZnO,17.62926893187472,220,1000,23.550917976297967,3.3078364037149455,353.62035591670957,193.45568187352796,964.3337861708483,34.10392664852464
50,23.936983634204633,ZnO,97.77851354394498,200,2500,23.08773521899605,3.847953126913896,425.566553876547,215.61089036270695,1004.0239782101959,34.19279547629294
100,41.79685080138871,TiO2,73.57241879538539,180,1000,29.370100037688356,3.417467866799097,384.41088016001254,206.11250762680962,980.4406486525446,42.51201507028906
25,25.119200460446724,CeO2,11.088737874226094,180,2000,23.618646752691298,3.5495502039320943,408.3342623588265,186.01433752940636,944.2051090255437,14.86337151490121
50,32.0567586016499,TiO2,73.38826248211338,240,2500,23.405693353612246,3.6201768801360568,437.8020225675281,203.61765430339045,982.8908224480906,33.881591325743024
75,13.497848607164208,CeO2,46.372250000232306,220,2000,22.891912372085855,3.437374891736309,362.2612020070549,203.94938038518194,1018.7180094962059,37.169180443408976
25,29.617676555899852,TiO2,97.07947225618074,200,2000,22.630986482671922,3.9408625090543823,458.23228973343015,213.50025401632297,966.3396898933798,24.322106846046815
25,57.22838145420012,ZnO,34.964875194615374,220,1000,28.009918624881745,3.2208647618014647,474.4099948542982,177.0644266098664,902.767922040423,15.214110964255282
25,44.185370809106395,CeO2,73.92577048425085,240,2500,24.403456744732296,3.1120828031087653,466.54732727909015,194.42943405910057,945.077223640114,21.1656713414866
100,34.67187612359112,ZnO,66.46907353369562,240,2500,26.802604627731835,3.2871159233343,388.40350537479156,193.5050376869685,977.1567802440015,42.08756876979293
75,74.6452128857114,CeO2,11.084497740662384,200,2500,30.229841988028266,2.7107348759067236,460.2347507362533,174.05767697613766,866.7530104215526,28.345413890965666
50,89.3509971393318,CeO2,89.66952363991362,180,2000,28.164344263434604,3.408038975377053,517.737908320979,170.67275635666857,892.2476235336453,30.393209313562526
100,75.6789222902397,ZnO,22.565139431766983,240,2500,32.38907891245344,3.0040577345378456,435.94251613675874,164.13175737372717,857.9297020355949,40.611959350087425
100,33.200070211767915,ZnO,69.72299010980498,180,1500,25.324039444356508,3.310490103202349,394.6301831634777,200.80731229751646,968.1433956188572,44.87018384177204
100,74.44421678375537,ZnO,79.799360571486,240,1500,31.76360448740367,3.7882207875229073,454.7792694256185,174.71243755819387,898.5312393113945,42.70254036205718
25,15.19801824740512,TiO2,66.78348818486148,220,2000,22.0612199954771,3.839154822700507,411.37236410749125,207.5377373288174,1005.6160382235123,22.331454286376687
75,13.031798809129091,CeO2,18.740248076229303,200,1000,24.46232669508775,3.226003112499571,364.2127569340991,195.5638734710378,988.4581695948018,32.064269870472714
100,34.562703703615895,CeO2,97.7661222629222,240,1500,27.14874306151351,3.5836666443353558,388.20187905655075,199.27804009124205,976.6029760501776,43.212314642391064
50,80.7702369044057,CeO2,31.313612306910013,220,1000,30.123463141606,2.7453955181694893,490.5464047943881,165.18972645028938,871.2830238522083,22.94290828730866
75,24.634824724230185,ZnO,66.50782929494821,240,2500,25.522184434016424,3.418147270802854,409.1021132795839,195.5913962265662,991.2602744277834,38.23338902535103
50,6.325340889867959,CeO2,81.746025243518,200,1500,22.392259052456975,4.106140443385537,384.62718775538013,207.18936980593494,997.5238994122271,33.76257025928495
75,13.170953520635509,CeO2,94.53124089158605,220,2000,22.92143500959804,3.815461114028516,396.5435636726186,209.51666042624214,1026.8363332178526,45.16039781020636
50,85.87449685295802,ZnO,64.36094763303171,180,2000,28.503876276529446,3.1489454867564213,514.2688145319786,180.70610215440303,878.7625741041558,27.286287130508377
25,63.37832847472876,ZnO,33.31487342468041,240,1000,29.179541324171865,3.0079462255798144,469.70609176286723,171.66548885332503,936.4703034228683,19.089663555139225
100,25.320116336997668,CeO2,85.29751156662698,240,2000,25.612790205277772,3.601447859625978,384.6036974993406,213.36568051668306,1000.0972693513291,46.39303884547939
50,55.52958253281813,TiO2,24.689796935506436,220,1000,27.131164073694002,2.948704008706361,462.41799092989726,180.39262677350843,909.6106430699534,24.508318147785147
75,52.75796224253504,ZnO,12.005418526396355,200,1000,29.22967507711316,3.0360841362221924,416.76959215599476,174.82531004179563,931.1523523533086,31.839073660784674
100,65.54359784406613,TiO2,91.73339725981614,240,1500,29.526405386476483,3.147443132031637,439.45286999280273,182.78562449641177,919.211834319032,46.57348285280344
100,23.31875544216163,TiO2,61.78500622491454,220,1500,24.838189329097233,3.5696430680144884,365.15371950810714,201.23598588269607,976.4076550005107,48.367146341365455
75,86.44029871943977,TiO2,16.267734173018678,200,2000,30.876838212162856,2.602947119347223,477.0072778516136,169.5826202910326,847.5187445553411,30.56829625212348
50,30.936856208001284,TiO2,62.17564484107047,240,1000,23.45982249923086,3.232631093860558,408.85073927006584,190.23072654776402,983.4412309602258,34.183519982888285
25,69.41316539762369,ZnO,23.051275149020377,220,1500,28.087632652955204,2.8494409999959958,479.05407530910935,168.2704198978524,916.2700989187585,15.55583448509401
25,1.612464637221489,CeO2,12.824740575717856,200,2500,20.459276226220997,3.1923647623038427,377.543537193808,206.29564331443473,1007.6552571421236,12.715605226026998
50,37.26571298941472,CeO2,20.487164274167874,240,2000,26.752341133862657,3.500961595397616,403.0541445508473,184.81854860458836,938.7718750161758,28.799556417675685
100,35.17098179588083,ZnO,79.75966856553732,240,2000,26.766930169467628,3.647505381166735,380.0853538031368,199.03797972112804,968.7107767667634,45.32903494910344
100,54.348442858301446,ZnO,78.00948143322398,200,2500,28.795982161142284,3.2536888863182476,415.9347545421356,177.32391750701436,914.0067610482402,45.971022862338884
100,7.27362617771965,TiO2,64.38863214237549,200,2500,24.499569235330526,3.395451939159766,346.79035952743953,210.26483178563325,994.3894078238984,49.68746628110603
100,79.01313737261083,TiO2,28.839546092152514,220,2500,31.285120819629487,2.8569507470725384,459.9362120700942,168.55668767647822,871.8761592914569,37.369955157005926
50,21.778080176756852,ZnO,76.50703592157777,240,1500,24.422882499292854,3.7102265534724586,426.02023523629674,203.87334814639476,987.6038330690133,31.641122221205606
100,67.70378148820102,CeO2,46.72407404935608,240,2500,31.146150281760065,3.140260127021852,440.0922736785577,174.0197730459927,901.5495596794236,41.82429152565095
75,80.32121232440932,TiO2,55.9678255413706,220,2000,30.48967129138579,2.821951337231026,498.5269718894736,177.26457779385015,874.4755898464008,35.03516915610881
100,56.18769562415131,ZnO,90.78766239936893,240,1500,28.273826466367684,3.434071938982068,430.81259444027205,193.03296526857514,931.7940252075123,52.241444355588094
25,74.08832067219855,ZnO,51.207177136431284,240,1000,27.086165693726528,3.3972797921299325,514.5919492824123,175.15961514918993,872.7967002102305,19.218020377864313
100,66.18603122150056,ZnO,66.37295384663416,240,2500,29.133904843635523,3.066044664914248,435.04365843536084,190.7904963891333,903.1579737035277,42.43186881488934
50,35.55297971520076,TiO2,96.55763426541172,180,2000,22.792528320268545,3.8342614349668027,448.7558144131746,199.94089268403306,1015.6208524132826,35.132710575482314
25,80.88585390335653,ZnO,50.62509089505976,200,2500,26.994712382249404,2.941435764305464,510.08002913897457,169.74703276004013,873.9608057004046,15.926156677687883
50,29.4701369885528,CeO2,60.465510837342116,180,1000,25.30066345773588,3.4792874047410285,403.5909493726858,206.02475274212043,972.7122165658468,33.76465821946315
50,57.12129177515172,ZnO,62.59731623951032,180,1500,26.193634255161985,3.2678359898167613,461.64518202004297,181.99115958344862,926.9836314422239,28.50219081704998
25,74.53977391415395,TiO2,31.66404029854789,200,1000,26.99440195006088,2.8056382718099258,514.315460066452,178.62313590686287,894.8267134927444,15.494182329810888
50,37.89559098125076,CeO2,76.32298560546572,180,1500,26.051050344466233,3.5308425817216667,422.0078226956503,195.87163602296798,974.5858823997156,30.48026466208608
50,30.276760761742505,CeO2,75.39733254464628,220,2000,24.080426022153212,3.767365614427774,417.8290772657768,205.8415169134502,980.4638288787627,26.436778549109555
100,45.934601017282276,ZnO,29.220106734611385,180,2000,27.835286743701708,3.3672630407926833,400.0787494071104,186.77793112861676,928.664894790703,37.06918008500248
75,81.79634943491536,ZnO,11.200424035106135,220,2000,32.276372666295,2.967914629312763,471.87233548856517,157.20251810489333,852.4640794055053,28.784500711293123
50,92.99217631456648,CeO2,99.90474135116077,200,1000,31.254304410193633,2.944868781690012,538.9951648443499,175.52974429923734,855.1773457130396,31.671372651870612
50,54.50834128598901,ZnO,62.342895966462066,240,2500,27.381990030929366,3.2781813778188447,470.64532212063034,187.53313529288292,924.1680744862756,25.629306912185402
50,66.14662053236519,TiO2,26.29288381384012,200,2500,28.726994502344564,3.4054164145261487,467.0370575211647,174.80445186529502,920.5237073830591,23.31632402950345
100,90.32736222389141,CeO2,35.520893426321145,200,1000,33.79020642513656,2.579741673319468,453.6748343757173,172.77756421959862,876.5816269262934,40.216629611987564
75,9.85468514129424,ZnO,65.601283798819,180,2500,24.61825778920002,3.7071920347649736,384.1666434509911,211.39675319533714,999.315704395774,39.78275344850055
25,23.207857786616504,CeO2,22.385402294327232,200,1000,24.851059623130098,3.1374669435469684,412.87153565188135,192.27346754715805,954.6907798630382,17.376853346665744
100,70.89000062515825,ZnO,13.355257339806082,200,2500,30.870850815535455,2.8797984316501912,420.6977689944426,161.8953200986719,907.149621526364,39.186535413125235
100,82.37444619122996,ZnO,81.86318510092691,220,1500,31.622556350578662,3.2939309917439044,484.2109513503205,175.61896719115842,875.5631698445296,43.64319714733584
75,85.70290283305779,TiO2,74.42616199167252,240,2000,31.436344858623723,3.358350352726535,487.6452966996969,169.4498634292721,859.9873328111037,35.827490880326025
75,41.51071768549326,ZnO,37.864148331968515,180,2500,27.315773106202723,3.0744940572627923,416.17050053784607,182.59277938730014,932.1067364862798,33.41709897967049
100,8.933990229186684,ZnO,15.264223999711223,240,1000,26.117810734263067,3.3216258188335392,347.2959222136876,198.09387205994534,988.7408315196549,42.384824049938786
25,43.778147729961994,ZnO,53.76438197632699,240,1500,26.7611435750118,3.6471246391595837,462.7508713255969,181.72608806641688,955.8408269626531,20.915303455313957
100,23.07345902070538,TiO2,34.85676609330031,240,2500,26.34838900497522,2.83766195271866,366.041756002829,185.31156375854712,960.1142245511307,41.23452171709451
75,29.11964549966242,ZnO,45.8001295582283,180,2500,24.33321337070147,3.3099951310440847,413.44626091941,195.96298775801594,982.4582839500888,36.18992487035656
25,77.22675568375058,ZnO,34.65724117380426,200,1000,30.129592011827405,3.095250268508678,496.55507534532546,180.37670186999603,868.3064189919721,19.667827320792217
75,7.552708602588687,ZnO,25.77408579333319,240,1500,25.757582914703313,3.212944524973775,360.56319621613403,206.08088638356787,996.0871583041692,28.92601532885297
25,82.75812174807021,CeO2,44.829080815275,180,2000,29.17249120787198,2.686775781058,521.4769842652028,163.2561952411305,895.5728432082108,18.343967889358055
50,42.76690858241691,TiO2,96.84047111300337,200,1000,24.344728611456258,3.808367912401448,431.4309290426635,202.35562117609604,998.5879565493505,30.353755453517326
75,59.60639311005951,CeO2,33.96050803089703,240,2500,29.888950654997767,2.6763271016464754,432.48319056879086,190.52220683417363,919.733307792123,30.324890968251374
75,8.9652231235679,TiO2,40.23699796422861,220,2000,23.874430964091736,3.206185976422885,352.8324044371087,201.13479896485856,1008.2973287377256,32.14125687144825
100,33.735907835727964,TiO2,39.63178301721676,180,2500,27.27156972374874,3.5288088327563027,391.4539313673141,184.69080558445972,934.9528746721825,42.83193867296538
75,8.970091901484578,CeO2,53.225993781148624,240,1000,22.90608678861274,4.001152416731471,370.39197434583366,209.20956772534927,1034.1810552463226,38.253007527679095
75,96.15437228811096,TiO2,85.91549849135052,180,1500,31.630868408493992,3.254674481601935,508.3821681549737,179.02239001982113,871.1898011019509,38.584214966406066
50,80.72616493262504,TiO2,46.191033239468055,220,2000,30.195694824406782,2.4055830169708936,492.6849311892644,170.52509273285722,879.709323466185,24.74164922299789
75,45.963275435646025,CeO2,82.55331676297376,180,1000,26.859437837045224,3.745672630917573,444.8328142979014,193.29147567280808,957.327602495744,41.79382849245681
50,22.36025483236711,ZnO,20.351089848928343,200,1000,25.213319333208034,3.393949750802236,398.51500054774783,190.51351028002452,968.0215870155461,26.199286576080677
50,93.34551052498522,TiO2,90.54164842139018,240,2000,29.80448205625805,2.8576929873764554,530.1873807119587,166.51805322122274,840.7445467821137,27.57493483854514
50,34.45965957269718,CeO2,26.67736751715411,180,1500,24.99381784760814,3.101540383326948,411.5438424040936,184.75261541688192,939.6703826225514,26.25938605514641
50,16.098443168737475,TiO2,13.528134917427472,180,2500,24.22672110078449,3.5465643598506844,397.0096953527275,193.8504051538202,972.7922365249391,22.15352375781181
25,56.31643884539549,CeO2,24.2519032339357,240,2000,26.482907266711653,3.1455203570594574,482.2394334960659,186.3466931189987,898.5210499440008,17.600413988053653
100,94.37741203448161,ZnO,27.167481216158677,220,1000,35.3784418833976,2.9730967568639852,453.38765442422607,145.66028477691935,838.92471587836,37.3147469220341
25,0.3830290500322575,TiO2,55.765371485202316,220,2000,19.826415940877,3.6498045919190396,392.07361237750416,223.01856259149156,1010.686454508665,26.38673549143068
75,23.812484325399875,ZnO,50.49444634777502,240,2000,24.619073525680008,3.4168532669599974,381.0253934571216,203.40161715329916,979.8928115949019,34.330728769806456
25,93.84476404104076,ZnO,74.42869752385377,240,1500,28.977098631498215,3.094969888253999,545.0478404470151,166.4172791056622,864.0561679055321,13.860521893142202
25,17.108596685716204,CeO2,14.585597721429712,200,1500,22.2559822224032,3.243361357937536,411.36740869202816,197.05985663105423,977.5204471841776,16.641793833653864
75,11.324345163981986,TiO2,54.793562623847606,180,2500,23.15635618996038,3.82468042726497,379.56011759027433,201.34344514459332,1034.608042588701,36.72314729298952
75,57.01872157998045,TiO2,39.922410423104274,180,2000,27.021276314603497,2.906172673102704,430.67641622812687,189.92597881429018,926.268316201881,28.903896809667838
75,86.18438232948299,TiO2,66.76356988819076,220,1500,29.8795805313484,3.379629801638813,488.39530550192865,163.23712706404024,872.0425252085889,32.20347980762962
25,47.71098176939261,TiO2,13.932975171251659,200,1500,25.62222628445755,3.491256043355474,451.5654176892351,171.57574296171876,942.6499215062145,17.595904936283194
25,99.45642566845248,TiO2,13.144132802634342,180,1000,29.62519025203906,2.4239895782528467,519.2348581683649,156.3747996524198,815.7832414078154,13.595710333089992
75,67.91716995379929,CeO2,48.452644125666694,200,1500,30.137321560868465,3.0755867026374193,444.90293672282263,176.4196764590972,910.8848630670818,37.6165316520286
100,7.407490721044773,TiO2,83.02055312813607,240,2000,24.450318978040393,3.8655820430077465,336.481493009799,213.34860277683973,1040.9375568794344,46.84000871687683
100,99.28321316819753,ZnO,70.39846577217472,180,2000,32.850468062584056,2.832412326356771,502.65776316915304,163.03008073371893,827.8014685318873,46.728480025915886
50,40.78942367801904,ZnO,11.503548272040932,240,1000,26.29601871552466,2.9493809725316025,412.1248302862266,178.3497727935749,932.1971946013248,23.145828299042595
75,28.740253384548254,TiO2,26.06248847927101,220,1000,25.911147932521512,3.363872134245022,387.0339051708884,189.16527915655467,955.013585162898,31.784836287560665
50,55.787918357788556,CeO2,30.405831806569868,220,1000,25.66585970794184,2.798063295147215,468.23531803679066,184.20873795565996,923.443381300654,23.214729937579488
100,30.43075918208643,CeO2,48.07530347906752,240,2000,27.5265116388933,3.7434021939758595,374.59643267233974,200.79694092207632,966.0210873717255,39.86249762211033
50,8.645750712015232,TiO2,62.80441155296196,220,2000,21.510989380329434,4.048105340781593,400.34618111087275,212.78558354858527,1008.2088020615124,33.15105781105257
75,0.14283430791767193,ZnO,29.48141565075607,240,2500,22.19990222383266,3.9156852664394575,344.82951752173005,202.7346276304175,993.8706583924139,33.055998966054055
75,44.95833529202623,TiO2,44.42628020250679,240,1500,28.03551790870627,3.5562544013144093,423.57988318192133,180.5731489479113,953.8515021804872,38.0055486008635
75,83.68634222265922,TiO2,62.55490545943877,240,1000,31.110740326336032,3.1243694060195133,481.58513162183596,179.70465505144512,871.8949076114234,35.965961974551384
25,57.231518563007654,TiO2,44.509177351148416,220,1500,26.994214770528675,2.968420177348174,466.7423548515956,172.1450740326574,901.6526463779022,19.926475928628893
50,99.92072989434408,CeO2,22.8852479246169,220,1500,31.916480540492728,2.3524704554436946,535.6673678998231,153.51262329876508,824.7224489216678,23.087151044453194
